"worker_id","day","n_messages","avg_n_words"
"2A9426322C3440179E27437CC2A57230",7,16,5.5625000000000000
"2AC14F9F99B34CE6BBD32F05AB8F0089",1,20,9.9000000000000000
"2AC14F9F99B34CE6BBD32F05AB8F0089",2,20,10.4000000000000000
"2AC14F9F99B34CE6BBD32F05AB8F0089",3,23,6.2608695652173913
"2AC14F9F99B34CE6BBD32F05AB8F0089",4,26,7.7307692307692308
"2AC14F9F99B34CE6BBD32F05AB8F0089",5,25,10.2400000000000000
"2B6AF3B9BB3742119B5617F8B98D6DC7",1,34,7.1764705882352941
"2B6AF3B9BB3742119B5617F8B98D6DC7",2,28,8.8214285714285714
"2B6AF3B9BB3742119B5617F8B98D6DC7",3,21,6.2857142857142857
"2B6AF3B9BB3742119B5617F8B98D6DC7",4,21,11.2380952380952381
"2B6AF3B9BB3742119B5617F8B98D6DC7",5,29,6.7931034482758621
"2B6AF3B9BB3742119B5617F8B98D6DC7",6,16,17.9375000000000000
"2B6AF3B9BB3742119B5617F8B98D6DC7",7,41,5.8536585365853659
"2C55D79052184907A780644A2B23EAB1",1,24,8.3750000000000000
"2C55D79052184907A780644A2B23EAB1",2,17,11.1176470588235294
"2C55D79052184907A780644A2B23EAB1",3,22,8.2272727272727273
"2C55D79052184907A780644A2B23EAB1",4,24,7.0000000000000000
"2C55D79052184907A780644A2B23EAB1",5,18,9.2222222222222222
"2C55D79052184907A780644A2B23EAB1",6,16,9.0625000000000000
"2C55D79052184907A780644A2B23EAB1",7,20,8.5000000000000000
"2CBD9E8B05534D8A8416F4AA2F19A2C2",1,26,12.3461538461538462
"2CBD9E8B05534D8A8416F4AA2F19A2C2",2,22,8.2727272727272727
"2CBD9E8B05534D8A8416F4AA2F19A2C2",3,19,7.4210526315789474
"2CBD9E8B05534D8A8416F4AA2F19A2C2",4,21,10.0952380952380952
"2CBD9E8B05534D8A8416F4AA2F19A2C2",5,27,7.8518518518518519
"2CBD9E8B05534D8A8416F4AA2F19A2C2",6,24,8.0416666666666667
"2CBD9E8B05534D8A8416F4AA2F19A2C2",7,18,9.6111111111111111
"2CF1611F97FB4EDB92812FC173C05D5E",1,20,32.0500000000000000
"2CF1611F97FB4EDB92812FC173C05D5E",2,18,25.6111111111111111
"2CF1611F97FB4EDB92812FC173C05D5E",3,24,21.7916666666666667
"2CF1611F97FB4EDB92812FC173C05D5E",4,21,22.0952380952380952
"2CF1611F97FB4EDB92812FC173C05D5E",5,19,16.7894736842105263
"2CF1611F97FB4EDB92812FC173C05D5E",6,11,22.3636363636363636
"2CF1611F97FB4EDB92812FC173C05D5E",7,19,31.8947368421052632
"2E3A1785F7474A60A7F8D7BAF536E3B3",1,23,9.7826086956521739
"2E3A1785F7474A60A7F8D7BAF536E3B3",2,12,16.0833333333333333
"2E3A1785F7474A60A7F8D7BAF536E3B3",3,22,9.6363636363636364
"2E3A1785F7474A60A7F8D7BAF536E3B3",4,15,13.4000000000000000
"2FA543FD1C31419CB8107888D3E03B01",1,9,7.0000000000000000
"2FA543FD1C31419CB8107888D3E03B01",2,10,9.7000000000000000
"2FA543FD1C31419CB8107888D3E03B01",3,3,7.3333333333333333
"2FA543FD1C31419CB8107888D3E03B01",4,10,10.5000000000000000
"2FA543FD1C31419CB8107888D3E03B01",5,6,7.3333333333333333
"2FA543FD1C31419CB8107888D3E03B01",6,11,13.0000000000000000
"2FA543FD1C31419CB8107888D3E03B01",7,7,9.8571428571428571
"2FF1BBFCAE584BBDADFA270CE2126CD6",1,27,13.5185185185185185
"2FF1BBFCAE584BBDADFA270CE2126CD6",2,19,17.7894736842105263
"2FF1BBFCAE584BBDADFA270CE2126CD6",3,19,18.5263157894736842
"2FF1BBFCAE584BBDADFA270CE2126CD6",4,18,20.2777777777777778
"2FF1BBFCAE584BBDADFA270CE2126CD6",5,26,12.0384615384615385
"2FF1BBFCAE584BBDADFA270CE2126CD6",6,30,11.1666666666666667
"2FF1BBFCAE584BBDADFA270CE2126CD6",7,26,10.6538461538461538
"3079C9180C6246FFB5A89CB4082291E9",1,18,15.7777777777777778
"3079C9180C6246FFB5A89CB4082291E9",2,18,18.0000000000000000
"3079C9180C6246FFB5A89CB4082291E9",3,35,13.9142857142857143
"3079C9180C6246FFB5A89CB4082291E9",4,26,10.7692307692307692
"30E8037A5B8F4A8A8CE42F19AC7F5689",1,20,18.2000000000000000
"30E8037A5B8F4A8A8CE42F19AC7F5689",2,11,35.3636363636363636
"30E8037A5B8F4A8A8CE42F19AC7F5689",3,9,25.5555555555555556
"30E8037A5B8F4A8A8CE42F19AC7F5689",4,7,27.1428571428571429
"30E8037A5B8F4A8A8CE42F19AC7F5689",5,10,17.2000000000000000
"30E8037A5B8F4A8A8CE42F19AC7F5689",6,10,15.9000000000000000
"30E8037A5B8F4A8A8CE42F19AC7F5689",7,9,12.2222222222222222
"31013C2B7FF14D1190DB5446856900EE",1,16,7.0625000000000000
"31013C2B7FF14D1190DB5446856900EE",2,26,6.6538461538461538
"31013C2B7FF14D1190DB5446856900EE",3,19,12.5263157894736842
"31013C2B7FF14D1190DB5446856900EE",4,16,16.7500000000000000
"31013C2B7FF14D1190DB5446856900EE",5,18,10.2777777777777778
"31013C2B7FF14D1190DB5446856900EE",6,15,12.0000000000000000
"31013C2B7FF14D1190DB5446856900EE",7,17,14.9411764705882353
"31569B4B84C54D4DA1909AC169F9CBF9",1,34,6.8235294117647059
"319CE51F219A4BF7BBA223073D5A7F5D",1,21,19.9047619047619048
"319CE51F219A4BF7BBA223073D5A7F5D",2,17,28.4117647058823529
"319CE51F219A4BF7BBA223073D5A7F5D",3,15,34.4666666666666667
"319CE51F219A4BF7BBA223073D5A7F5D",4,10,47.6000000000000000
"319CE51F219A4BF7BBA223073D5A7F5D",5,11,44.7272727272727273
"319CE51F219A4BF7BBA223073D5A7F5D",6,8,69.6250000000000000
"319CE51F219A4BF7BBA223073D5A7F5D",7,7,75.5714285714285714
"31E0504C7F98409887CE0B649EC81D57",1,15,18.6000000000000000
"31E0504C7F98409887CE0B649EC81D57",2,15,16.6000000000000000
"31E0504C7F98409887CE0B649EC81D57",3,14,17.9285714285714286
"31E0504C7F98409887CE0B649EC81D57",4,15,18.2000000000000000
"31E0504C7F98409887CE0B649EC81D57",5,14,19.2857142857142857
"31E0504C7F98409887CE0B649EC81D57",6,12,21.0000000000000000
"31E0504C7F98409887CE0B649EC81D57",7,16,15.5000000000000000
"32074DA13A49409DA08A73802A827B0A",1,24,14.9166666666666667
"32074DA13A49409DA08A73802A827B0A",2,20,19.3000000000000000
"32074DA13A49409DA08A73802A827B0A",3,30,11.4000000000000000
"32074DA13A49409DA08A73802A827B0A",4,31,10.0645161290322581
"32074DA13A49409DA08A73802A827B0A",5,29,10.2068965517241379
"32074DA13A49409DA08A73802A827B0A",6,21,12.7619047619047619
"32074DA13A49409DA08A73802A827B0A",7,23,12.5652173913043478
"3223F99E988D4779A8DFFF0AD98058A9",1,20,5.8000000000000000
"3223F99E988D4779A8DFFF0AD98058A9",2,20,8.7500000000000000
"3223F99E988D4779A8DFFF0AD98058A9",3,21,4.6190476190476190
"3223F99E988D4779A8DFFF0AD98058A9",4,29,3.0689655172413793
"3223F99E988D4779A8DFFF0AD98058A9",5,18,3.7777777777777778
"3223F99E988D4779A8DFFF0AD98058A9",6,10,3.4000000000000000
"3223F99E988D4779A8DFFF0AD98058A9",7,11,5.9090909090909091
"324B2441F30748119F18018DF3C2A9BF",1,17,17.2352941176470588
"324B2441F30748119F18018DF3C2A9BF",2,14,30.0000000000000000
"324B2441F30748119F18018DF3C2A9BF",3,12,27.6666666666666667
"324B2441F30748119F18018DF3C2A9BF",4,16,25.0625000000000000
"324B2441F30748119F18018DF3C2A9BF",5,13,20.4615384615384615
"324B2441F30748119F18018DF3C2A9BF",6,13,29.6153846153846154
"324B2441F30748119F18018DF3C2A9BF",7,15,24.2000000000000000
"32FC87F1C127480BA90BCC9764065560",1,18,18.1666666666666667
"32FC87F1C127480BA90BCC9764065560",2,14,21.7142857142857143
"32FC87F1C127480BA90BCC9764065560",3,12,21.3333333333333333
"32FC87F1C127480BA90BCC9764065560",4,12,17.9166666666666667
"32FC87F1C127480BA90BCC9764065560",5,13,19.6153846153846154
"32FC87F1C127480BA90BCC9764065560",6,14,25.4285714285714286
"32FC87F1C127480BA90BCC9764065560",7,19,20.5789473684210526
"3300E90A122346008A040AA70067CC5A",1,21,7.0000000000000000
"335F74DDC5A84FD4B92ACC2A24E95889",1,40,13.8750000000000000
"3413EED697A246E896AD0A399CDC3923",1,17,20.8823529411764706
"3413EED697A246E896AD0A399CDC3923",2,15,13.4000000000000000
"3413EED697A246E896AD0A399CDC3923",3,18,11.0000000000000000
"3413EED697A246E896AD0A399CDC3923",4,12,11.0000000000000000
"3413EED697A246E896AD0A399CDC3923",5,20,10.1500000000000000
"34E15A0C63D546808C93E89A3408EF1C",1,23,12.9130434782608696
"34E15A0C63D546808C93E89A3408EF1C",2,20,13.7500000000000000
"34E15A0C63D546808C93E89A3408EF1C",3,26,7.5384615384615385
"34E15A0C63D546808C93E89A3408EF1C",4,31,6.6129032258064516
"35244B8BBC4447BBA8FCCC6D72D8C277",1,15,23.2000000000000000
"35244B8BBC4447BBA8FCCC6D72D8C277",2,17,19.4705882352941176
"35244B8BBC4447BBA8FCCC6D72D8C277",3,17,19.4705882352941176
"35244B8BBC4447BBA8FCCC6D72D8C277",4,17,21.5882352941176471
"35244B8BBC4447BBA8FCCC6D72D8C277",5,12,31.5833333333333333
"35244B8BBC4447BBA8FCCC6D72D8C277",6,8,49.7500000000000000
"35244B8BBC4447BBA8FCCC6D72D8C277",7,10,29.9000000000000000
"3684B7AA011B49AB851560B323FED266",1,29,12.1724137931034483
"3684B7AA011B49AB851560B323FED266",2,23,13.3478260869565217
"3684B7AA011B49AB851560B323FED266",3,17,18.2352941176470588
"3684B7AA011B49AB851560B323FED266",4,18,18.9444444444444444
"3684B7AA011B49AB851560B323FED266",5,19,21.2631578947368421
"3684B7AA011B49AB851560B323FED266",6,15,25.2666666666666667
"3684B7AA011B49AB851560B323FED266",7,14,19.5000000000000000
"36B83176DA574D56976600B92F7A1593",1,18,6.0555555555555556
"36B83176DA574D56976600B92F7A1593",2,16,10.3125000000000000
"36B83176DA574D56976600B92F7A1593",3,13,10.4615384615384615
"36B83176DA574D56976600B92F7A1593",4,13,8.2307692307692308
"36B83176DA574D56976600B92F7A1593",5,18,10.5555555555555556
"36B83176DA574D56976600B92F7A1593",6,19,8.6315789473684211
"36B83176DA574D56976600B92F7A1593",7,16,11.8125000000000000
"36BC9A833C5E4066B8C91FD7A02E8B85",1,11,17.7272727272727273
"36BC9A833C5E4066B8C91FD7A02E8B85",2,17,7.7647058823529412
"3701428B74B748B4A55DA78FEAF1D7C8",1,27,3.2222222222222222
"3701428B74B748B4A55DA78FEAF1D7C8",2,25,4.6400000000000000
"3701428B74B748B4A55DA78FEAF1D7C8",3,17,7.0000000000000000
"3701428B74B748B4A55DA78FEAF1D7C8",4,19,10.1052631578947368
"3701428B74B748B4A55DA78FEAF1D7C8",5,16,8.6250000000000000
"3701428B74B748B4A55DA78FEAF1D7C8",6,9,11.2222222222222222
"3701428B74B748B4A55DA78FEAF1D7C8",7,7,9.0000000000000000
"384A1F5603B54E589885C68DBBBD9B5D",1,15,13.0000000000000000
"384A1F5603B54E589885C68DBBBD9B5D",2,18,8.1666666666666667
"384A1F5603B54E589885C68DBBBD9B5D",3,15,9.2666666666666667
"384A1F5603B54E589885C68DBBBD9B5D",4,15,10.3333333333333333
"384A1F5603B54E589885C68DBBBD9B5D",5,13,12.9230769230769231
"384A1F5603B54E589885C68DBBBD9B5D",6,15,10.3333333333333333
"384A1F5603B54E589885C68DBBBD9B5D",7,16,11.6250000000000000
"385934DCE1CE4E96891EDE6F2046C123",1,67,3.2686567164179104
"385934DCE1CE4E96891EDE6F2046C123",2,30,4.0333333333333333
"385934DCE1CE4E96891EDE6F2046C123",3,36,3.6111111111111111
"385934DCE1CE4E96891EDE6F2046C123",4,36,3.2222222222222222
"385934DCE1CE4E96891EDE6F2046C123",5,41,4.3170731707317073
"385934DCE1CE4E96891EDE6F2046C123",6,54,2.4629629629629630
"385934DCE1CE4E96891EDE6F2046C123",7,51,2.0000000000000000
"38C1BAB439DF422CB147F1C676B0DF7B",1,12,22.4166666666666667
"38C1BAB439DF422CB147F1C676B0DF7B",2,9,35.5555555555555556
"38C1BAB439DF422CB147F1C676B0DF7B",3,8,38.1250000000000000
"38C1BAB439DF422CB147F1C676B0DF7B",4,11,17.9090909090909091
"38C1BAB439DF422CB147F1C676B0DF7B",5,14,14.1428571428571429
"38C1BAB439DF422CB147F1C676B0DF7B",6,10,35.7000000000000000
"38C1BAB439DF422CB147F1C676B0DF7B",7,6,52.1666666666666667
"38F0713B7CAE47A8A99183E63455B086",1,14,11.5000000000000000
"38F0713B7CAE47A8A99183E63455B086",2,13,10.7692307692307692
"38F0713B7CAE47A8A99183E63455B086",3,12,16.3333333333333333
"38F0713B7CAE47A8A99183E63455B086",4,15,13.9333333333333333
"38F0713B7CAE47A8A99183E63455B086",5,12,17.5833333333333333
"38F0713B7CAE47A8A99183E63455B086",6,12,21.8333333333333333
"38F0713B7CAE47A8A99183E63455B086",7,12,18.4166666666666667
"39401B834C32481AA1B0405C59C7E18B",1,16,9.1875000000000000
"39401B834C32481AA1B0405C59C7E18B",2,13,16.9230769230769231
"39401B834C32481AA1B0405C59C7E18B",3,13,9.7692307692307692
"39401B834C32481AA1B0405C59C7E18B",4,8,6.6250000000000000
"39401B834C32481AA1B0405C59C7E18B",5,10,6.0000000000000000
"39401B834C32481AA1B0405C59C7E18B",6,7,7.1428571428571429
"39401B834C32481AA1B0405C59C7E18B",7,11,2.6363636363636364
"397B4FC93D8C490681BDE6D882491A3B",1,19,14.7894736842105263
"397B4FC93D8C490681BDE6D882491A3B",2,15,19.2000000000000000
"397B4FC93D8C490681BDE6D882491A3B",3,13,27.0000000000000000
"397B4FC93D8C490681BDE6D882491A3B",4,12,25.5000000000000000
"397B4FC93D8C490681BDE6D882491A3B",5,20,18.6000000000000000
"397B4FC93D8C490681BDE6D882491A3B",6,20,18.2500000000000000
"397B4FC93D8C490681BDE6D882491A3B",7,17,17.8823529411764706
"3A5F4A9C77D74C409EE5155701D7F137",1,17,24.2352941176470588
"3A5F4A9C77D74C409EE5155701D7F137",2,12,24.0000000000000000
"3A5F4A9C77D74C409EE5155701D7F137",3,9,25.7777777777777778
"3A5F4A9C77D74C409EE5155701D7F137",4,6,24.8333333333333333
"3B3BE28AFAD74E0F95F9582493C75BDE",1,31,7.5806451612903226
"3B3BE28AFAD74E0F95F9582493C75BDE",2,23,8.2173913043478261
"3B3BE28AFAD74E0F95F9582493C75BDE",3,23,11.6956521739130435
"3B3BE28AFAD74E0F95F9582493C75BDE",4,28,9.5714285714285714
"3B3BE28AFAD74E0F95F9582493C75BDE",5,22,11.0000000000000000
"3B3BE28AFAD74E0F95F9582493C75BDE",6,19,13.5263157894736842
"3B3BE28AFAD74E0F95F9582493C75BDE",7,14,15.0000000000000000
"3BFBDC65C28E4B2FA8EDA187DB8AC711",1,46,9.4347826086956522
"3BFBDC65C28E4B2FA8EDA187DB8AC711",2,53,8.5660377358490566
"3BFBDC65C28E4B2FA8EDA187DB8AC711",3,50,7.7400000000000000
"3BFBDC65C28E4B2FA8EDA187DB8AC711",4,46,7.4130434782608696
"3BFBDC65C28E4B2FA8EDA187DB8AC711",5,40,10.5000000000000000
"3BFBDC65C28E4B2FA8EDA187DB8AC711",6,42,7.5238095238095238
"3BFBDC65C28E4B2FA8EDA187DB8AC711",7,47,8.7021276595744681
"3D15077B52F04F429BA945E2A27D6C82",1,14,9.7857142857142857
"3D15077B52F04F429BA945E2A27D6C82",2,15,8.1333333333333333
"3D15077B52F04F429BA945E2A27D6C82",3,12,10.4166666666666667
"3D15077B52F04F429BA945E2A27D6C82",4,5,17.8000000000000000
"3D15077B52F04F429BA945E2A27D6C82",5,14,8.6428571428571429
"3D15077B52F04F429BA945E2A27D6C82",6,16,9.0000000000000000
"3D15077B52F04F429BA945E2A27D6C82",7,10,10.4000000000000000
"3D18040236CD496FA2BD532C4AD2AD72",1,9,36.5555555555555556
"3D18040236CD496FA2BD532C4AD2AD72",2,16,18.9375000000000000
"3D18040236CD496FA2BD532C4AD2AD72",3,11,27.8181818181818182
"3D18040236CD496FA2BD532C4AD2AD72",4,12,25.6666666666666667
"3D18040236CD496FA2BD532C4AD2AD72",5,10,40.5000000000000000
"3D18040236CD496FA2BD532C4AD2AD72",6,10,44.3000000000000000
"3D18040236CD496FA2BD532C4AD2AD72",7,8,45.2500000000000000
"3D22B98727274960BEF81E263CB7F756",1,22,13.2272727272727273
"3D22B98727274960BEF81E263CB7F756",2,13,11.6923076923076923
"3D22B98727274960BEF81E263CB7F756",3,10,12.1000000000000000
"3D22B98727274960BEF81E263CB7F756",4,7,10.7142857142857143
"3D22B98727274960BEF81E263CB7F756",5,7,10.1428571428571429
"3D22B98727274960BEF81E263CB7F756",6,7,11.1428571428571429
"3D22B98727274960BEF81E263CB7F756",7,8,9.0000000000000000
"3DBE6282DEC34D998728C17399D8ADE3",1,22,7.0909090909090909
"3DBE6282DEC34D998728C17399D8ADE3",2,28,7.7142857142857143
"3DBE6282DEC34D998728C17399D8ADE3",3,23,12.5652173913043478
"3DBE6282DEC34D998728C17399D8ADE3",4,18,8.5000000000000000
"3DBE6282DEC34D998728C17399D8ADE3",5,25,10.9600000000000000
"3E946DE2EB704C4FBF0AC7B641FACF87",1,24,10.8750000000000000
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",1,24,9.8750000000000000
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",2,32,14.8750000000000000
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",3,29,16.3793103448275862
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",4,31,14.9354838709677419
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",5,26,15.9230769230769231
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",6,33,14.6969696969696970
"3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30",7,33,12.7575757575757576
"3ED82C3B6D6D4F27B5BA34E83F817127",1,25,13.5600000000000000
"3ED82C3B6D6D4F27B5BA34E83F817127",2,22,15.8181818181818182
"3ED82C3B6D6D4F27B5BA34E83F817127",3,24,13.9166666666666667
"3ED82C3B6D6D4F27B5BA34E83F817127",4,30,10.2666666666666667
"3ED82C3B6D6D4F27B5BA34E83F817127",5,22,13.6363636363636364
"3ED82C3B6D6D4F27B5BA34E83F817127",6,19,14.6842105263157895
"3ED82C3B6D6D4F27B5BA34E83F817127",7,19,11.1052631578947368
"3FB5109B49754D9D996A1DADE4CC1DAD",1,40,4.9250000000000000
"3FB5109B49754D9D996A1DADE4CC1DAD",2,31,5.7741935483870968
"3FB5109B49754D9D996A1DADE4CC1DAD",3,31,5.9677419354838710
"3FB5109B49754D9D996A1DADE4CC1DAD",4,31,6.0322580645161290
"3FB5109B49754D9D996A1DADE4CC1DAD",5,29,6.0344827586206897
"3FB5109B49754D9D996A1DADE4CC1DAD",6,25,6.4000000000000000
"3FB5109B49754D9D996A1DADE4CC1DAD",7,28,5.8571428571428571
"3FD79C99AC364B2EBB19D7558375D942",1,12,28.2500000000000000
"3FD79C99AC364B2EBB19D7558375D942",2,7,39.5714285714285714
"3FD79C99AC364B2EBB19D7558375D942",3,9,32.3333333333333333
"3FD79C99AC364B2EBB19D7558375D942",4,19,11.2631578947368421
"3FD79C99AC364B2EBB19D7558375D942",5,13,11.1538461538461538
"3FD79C99AC364B2EBB19D7558375D942",6,17,31.7647058823529412
"3FD79C99AC364B2EBB19D7558375D942",7,12,25.7500000000000000
"40E797D939DB463F877B18A50C12EA35",1,19,21.6842105263157895
"40E797D939DB463F877B18A50C12EA35",2,15,27.9333333333333333
"40E797D939DB463F877B18A50C12EA35",3,20,17.7000000000000000
"40E797D939DB463F877B18A50C12EA35",4,17,22.0000000000000000
"40E797D939DB463F877B18A50C12EA35",5,18,23.3333333333333333
"40E797D939DB463F877B18A50C12EA35",6,16,21.1875000000000000
"40E797D939DB463F877B18A50C12EA35",7,20,16.1000000000000000
"410BFE361E18440788A57B566C8CD495",1,35,4.9714285714285714
"410BFE361E18440788A57B566C8CD495",2,35,3.8571428571428571
"410BFE361E18440788A57B566C8CD495",3,21,4.2857142857142857
"410BFE361E18440788A57B566C8CD495",4,33,6.0303030303030303
"410BFE361E18440788A57B566C8CD495",5,33,4.7272727272727273
"410BFE361E18440788A57B566C8CD495",6,33,4.9696969696969697
"410BFE361E18440788A57B566C8CD495",7,14,3.3571428571428571
"411292E2C1024DF9A5882CC3524DD73A",1,39,4.2820512820512821
"411292E2C1024DF9A5882CC3524DD73A",2,22,8.5454545454545455
"411292E2C1024DF9A5882CC3524DD73A",3,33,8.4545454545454545
"411292E2C1024DF9A5882CC3524DD73A",4,14,9.8571428571428571
"411292E2C1024DF9A5882CC3524DD73A",5,27,5.2962962962962963
"411292E2C1024DF9A5882CC3524DD73A",6,33,6.3939393939393939
"411292E2C1024DF9A5882CC3524DD73A",7,23,6.1304347826086957
"4114CB4BD8DD4181974831F6A1E41B6D",1,39,6.6410256410256410
"4114CB4BD8DD4181974831F6A1E41B6D",2,31,10.1290322580645161
"4114CB4BD8DD4181974831F6A1E41B6D",3,35,8.5428571428571429
"4114CB4BD8DD4181974831F6A1E41B6D",4,48,7.9791666666666667
"4114CB4BD8DD4181974831F6A1E41B6D",5,30,6.7666666666666667
"4114CB4BD8DD4181974831F6A1E41B6D",6,21,9.2380952380952381
"4114CB4BD8DD4181974831F6A1E41B6D",7,20,10.7500000000000000
"413C151DBB0A4824A99120CED1C1E8BB",1,24,14.0000000000000000
"413C151DBB0A4824A99120CED1C1E8BB",2,32,8.1562500000000000
"413C151DBB0A4824A99120CED1C1E8BB",3,17,14.1764705882352941
"413C151DBB0A4824A99120CED1C1E8BB",4,25,8.7600000000000000
"413C151DBB0A4824A99120CED1C1E8BB",5,20,14.6000000000000000
"413C151DBB0A4824A99120CED1C1E8BB",6,24,9.7500000000000000
"413C151DBB0A4824A99120CED1C1E8BB",7,24,15.5000000000000000
"415920631C804F14A78E5693F206DB05",1,21,6.0000000000000000
"415920631C804F14A78E5693F206DB05",2,18,4.8888888888888889
"41DD0ADC4C22439B9A954DD7B9930EC1",1,13,25.8461538461538462
"41DD0ADC4C22439B9A954DD7B9930EC1",2,15,20.6000000000000000
"41DD0ADC4C22439B9A954DD7B9930EC1",3,10,29.8000000000000000
"41DD0ADC4C22439B9A954DD7B9930EC1",4,11,28.8181818181818182
"41DD0ADC4C22439B9A954DD7B9930EC1",5,13,28.7692307692307692
"41DD0ADC4C22439B9A954DD7B9930EC1",6,11,30.2727272727272727
"41DD0ADC4C22439B9A954DD7B9930EC1",7,9,38.6666666666666667
"4297AF3FDD3046A09816FC17FCEC1DD3",1,15,23.0000000000000000
"4297AF3FDD3046A09816FC17FCEC1DD3",2,15,18.6666666666666667
"4297AF3FDD3046A09816FC17FCEC1DD3",3,25,9.6800000000000000
"4297AF3FDD3046A09816FC17FCEC1DD3",4,11,22.3636363636363636
"4297AF3FDD3046A09816FC17FCEC1DD3",5,14,18.9285714285714286
"4297AF3FDD3046A09816FC17FCEC1DD3",6,17,17.3529411764705882
"4297AF3FDD3046A09816FC17FCEC1DD3",7,12,22.7500000000000000
"42E11D90D1474FD69C5FC6536F3C23C7",1,25,13.2000000000000000
"42E11D90D1474FD69C5FC6536F3C23C7",2,23,11.0869565217391304
"42E11D90D1474FD69C5FC6536F3C23C7",3,14,20.0714285714285714
"42E11D90D1474FD69C5FC6536F3C23C7",4,10,18.8000000000000000
"42E11D90D1474FD69C5FC6536F3C23C7",5,9,18.8888888888888889
"42E11D90D1474FD69C5FC6536F3C23C7",6,8,18.7500000000000000
"42E11D90D1474FD69C5FC6536F3C23C7",7,11,18.5454545454545455
"431D57A6B91844BA89E1B0883A0A596B",1,12,8.1666666666666667
"431D57A6B91844BA89E1B0883A0A596B",2,7,2.2857142857142857
"4396202DACA64F4292B87E7CCA144B41",1,32,8.2500000000000000
"4396202DACA64F4292B87E7CCA144B41",2,8,13.2500000000000000
"4396202DACA64F4292B87E7CCA144B41",3,7,10.5714285714285714
"4396202DACA64F4292B87E7CCA144B41",4,9,23.1111111111111111
"4396202DACA64F4292B87E7CCA144B41",5,18,5.3333333333333333
"4396202DACA64F4292B87E7CCA144B41",6,18,5.2777777777777778
"4396202DACA64F4292B87E7CCA144B41",7,15,7.2666666666666667
"43B0E1635CFF414E8BB234480C4D2162",1,28,10.0357142857142857
"43B0E1635CFF414E8BB234480C4D2162",2,16,10.4375000000000000
"4467DF9E59C94C3FAF1E7880FEE558F4",1,22,8.7272727272727273
"44A33CF9DDF948BDA65E99662998E149",1,19,28.9473684210526316
"44A33CF9DDF948BDA65E99662998E149",2,24,30.6666666666666667
"44A33CF9DDF948BDA65E99662998E149",3,22,22.1363636363636364
"44A33CF9DDF948BDA65E99662998E149",4,29,15.0344827586206897
"44A33CF9DDF948BDA65E99662998E149",5,18,22.3333333333333333
"44A33CF9DDF948BDA65E99662998E149",6,39,14.2051282051282051
"44A33CF9DDF948BDA65E99662998E149",7,41,25.4878048780487805
"44C8DFE04A53476C95276D15C59C535E",1,23,21.5652173913043478
"44C8DFE04A53476C95276D15C59C535E",2,26,15.6923076923076923
"44C8DFE04A53476C95276D15C59C535E",3,17,24.5294117647058824
"44C8DFE04A53476C95276D15C59C535E",4,17,22.2352941176470588
"44C8DFE04A53476C95276D15C59C535E",5,18,16.2222222222222222
"44C8DFE04A53476C95276D15C59C535E",6,21,18.3809523809523810
"44C8DFE04A53476C95276D15C59C535E",7,18,15.3333333333333333
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",1,17,11.4705882352941176
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",2,14,13.4285714285714286
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",3,13,18.2307692307692308
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",4,11,20.5454545454545455
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",5,9,20.1111111111111111
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",6,11,24.9090909090909091
"457DE29BD7DE4BA3A54C9F5CEAEEC89A",7,9,27.7777777777777778
"45A94C272BAB4DB690838D0B9433BB54",1,12,28.8333333333333333
"45D9B639509C4A72847A2C8D33D67C28",1,23,17.5217391304347826
"45D9B639509C4A72847A2C8D33D67C28",2,25,11.4000000000000000
"45D9B639509C4A72847A2C8D33D67C28",3,26,12.1538461538461538
"45D9B639509C4A72847A2C8D33D67C28",4,20,14.2000000000000000
"45D9B639509C4A72847A2C8D33D67C28",5,16,21.0625000000000000
"45D9B639509C4A72847A2C8D33D67C28",6,15,18.5333333333333333
"45D9B639509C4A72847A2C8D33D67C28",7,23,11.3913043478260870
"465844076E994DF898F090A04487335C",1,29,12.1379310344827586
"465844076E994DF898F090A04487335C",2,29,8.4827586206896552
"465844076E994DF898F090A04487335C",3,20,12.8000000000000000
"465844076E994DF898F090A04487335C",4,24,16.5833333333333333
"465844076E994DF898F090A04487335C",5,13,31.6153846153846154
"465844076E994DF898F090A04487335C",6,23,10.3478260869565217
"465844076E994DF898F090A04487335C",7,18,6.1111111111111111
"4820A87DD4D74D33AB5541D21D85BCC6",1,16,14.9375000000000000
"4820A87DD4D74D33AB5541D21D85BCC6",2,26,7.9615384615384615
"4820A87DD4D74D33AB5541D21D85BCC6",3,16,7.8750000000000000
"4820A87DD4D74D33AB5541D21D85BCC6",4,13,17.9230769230769231
