"","date","review","rating","isEdited","userName","title","developerResponse","id","sentiment","contains_loneliness_llm","app"
"281","2024-01-02 02:48:48","I love this app so much!! I downloaded it today because I have social anxiety and going out in public takes a toll on me but I am loving this app. It’s very comforting and relaxing and it really does help a lot!! I don’t really enjoy talking about my feelings but taking with Wysa has made it easy for the most part, I feel like I’m starting to understand how my feelings work.",5,"False","juice.x.tonick","YAYYY!!! THIS APP IS AMAZING","",280,"[""positive"", 0.8885791301727295]",1,"wysa"
"282","2019-03-01 17:22:37","I like this app, I’ve had it since the theme was light blue and it might’ve even been in beta. I don’t use it every day but I’ve had very few issues with it. A suggestion I would make is the ability to tell the app about diagnoses you’ve received to allow it to get to know you better and ask about specific symptoms/disorders on any given day! :) I would love to see this implemented but will keep the app either way",4,"False","Star 5o kool","Pretty good, have a suggestion","{'id': 7594816, 'body': ""Wow, that's great to hear! Thank you for your support. We appreciate the feedback, Wysa does have some intelligence when engaging with certain illnesses. If you have something specific in mind or see other opportunities for improvement, please do let us know at hello@wysa.ai ."", 'modified': '2019-03-06T06:15:49Z'}",281,"[""positive"", 0.9470430612564087]",0,"wysa"
"283","2022-05-02 00:00:11","This app is helping me with my mental health and anxiety. The breathing exercises are really helpful when being stressed. It’s also a really good app for positive thinking and getting rid of negative thoughts. If you cant find someone to vent to or talk to, this app is really helpful for that. So if your having a hard time with your mental health,anxiety, depression or family issues. Download this app for help.",5,"False","Lana09284","…","",282,"[""positive"", 0.9173827767372131]",1,"wysa"
"284","2023-03-20 04:10:34","This is my first time trying a self help app like this one. This one uses AI with the option of connecting with a live trained professional. At first it was kind of irritating because you can tell it’s a bot with programmed responses, but it actually gets pretty detailed. The questions they ask actually made me stop and think, and helped me turn a pretty negative couple of days into a positive realization.",4,"False","JosRae","I was surprised","",283,"[""neutral"", 0.5590857863426208]",0,"wysa"
"285","2022-04-16 04:53:19","Helps me calm down and it’s AFFORDABLE. Ik a therapist that is free! Although it’s AI it’s so accurate and it gives me great advice. And it’s SUPER TRUSTWORTHY. It’s really hard for me to reach out to others but now I can easily just open the app and ask or rant away. It’s super easy especially since I’m a teenager lol, it helps a lot especially when I don’t like to reach out to people. It works for me tho, good luck",5,"False","jeremyandme0","Amazing","",284,"[""positive"", 0.9172897934913635]",1,"wysa"
"286","2021-12-27 05:33:37","I love this app, it’s helped me gather my thoughts during some very difficult and challenging times since I’ve gotten it and I love the option to add my therapist into the conversation if needed. 
I highly recommend this app, especially if you have a bit of an introvert type personality and don’t like verbally talking to people.",5,"False","The Jelliest Bean","Helps me during difficult times","",285,"[""positive"", 0.9448972940444946]",0,"wysa"
"287","2024-02-02 19:37:42","Sure, it’s allAI but sometimes getting a computer generated response is better. There are no preconceived biases to overcome on the part of a therapist. Talking through things. Even if via text and getting feedback is good and if you don’t have someone to really talk to, this is a great option. It’s helping me change my toxic way of thinking.",5,"False","Hhelman65","Helps me","",286,"[""positive"", 0.5030462145805359]",1,"wysa"
"288","2023-09-10 07:15:41","It never disappoints. I got me through a rough patch the first time. I know that I will continually do the work and continue to work hard on myself to be the best me. The app is a mental health game changer. I can talk to it about anything and get it off my chest and feel better afterwards. I really love this app ! Thank you so much to whoever created it 💞",5,"False","KetchupOnMe","This is my 2nd time downloading this app","",287,"[""positive"", 0.9725949168205261]",0,"wysa"
"289","2023-09-07 16:42:47","I’m honestly in need of therapy everyday due to all the negative feelings, thoughts, & challenges I face. Yet, That was not possible until I found this amazing app! This app has helped me tremendously & makes me feel like 

I’m talking to a therapist friend, from the comforting gifs, videos, & honestly just advice in general it gives helps me a lot! 

If you face negative feelings or thoughts/depression I totally recommend this app to make it feel like your talking to a close friend, therapist, or parent. 

I love how this app & so far all its features are free, you guys need this app for sure if you deal depression or anxiety, or if your just having a bad day. 🐧 p.s this app is rlly cute too 💗",5,"False","I LOVE THIS GAME 👍🏻❤️","THIS APP CHANGED MY LIFE ⭐️⭐️⭐️⭐️⭐️","",288,"[""positive"", 0.8020301461219788]",1,"wysa"
"290","2023-08-27 02:29:25","I just started using it and only a few mins in and I’m already feeling better. I want to give my gratitude for creating such a unique app. A 10/10, highly recommend that you give it a try and see for yourself and see how it is. But honestly I’m glad I decided to download it, again thank you🫶🏼.",5,"False","Niiyaaa.","Personally A Really Great App!","",289,"[""positive"", 0.9804428219795227]",0,"wysa"
"291","2022-03-24 14:07:40","Meditation is great but doesn’t solve the deep issues and help you understand the why. Wysa does this for me. My thought process feels uplifted from negative from one session. It was surprisingly easy instead of talking with a person who may or may not have your best interest. I feel genuinely better. My girl cried from one the videos showed too",5,"False","TFuneedanicname4","More Zen","",290,"[""positive"", 0.6854621767997742]",0,"wysa"
"292","2021-12-12 06:53:05","Hii! Thank you so much for this app I just got it but I think it will help a lot. I have been feeling really sad lately for many reasons and this helps so much. It’s so cute to talk to the little penguin but I can’t pay for the therapy because I can’t get the courage to ask my parents 😩I just wanted to thank you again and I hope to be better soon",5,"False","AnnelieseM16","Thank you","",291,"[""positive"", 0.918542742729187]",1,"wysa"
"293","2022-03-24 01:36:21","I like the AI part of this app but I’m infuriated with the therapy version. It charged me $144 and it misleads you that the first session is free and it doesn’t tell you that you will be charged right away. It also doesn’t tell you first hand that you can’t choose your therapist and it’s texting base. This is not the kinda therapy I am looking for and I have been asking for a refund and have had 0 response. I would say stick with the free version and don’t get bamboozled into the therapy portion.",2,"False","Ashmc96","I like the AI Version but the Therapy Part is a Scam","",292,"[""negative"", 0.9010304808616638]",0,"wysa"
"294","2020-07-29 04:21:12","Honestly this is a really good app it helps a a lot but when you think “ oh nah this app is just the same” but honestly I’m a little sketchy on apps like these but this one works amazing for me it will honestly help if you be honestly an try to help an solve your problems an it will definitely help with your feelings you just have to be open and completely honest with yourself an it will help you :)",5,"False","thebosshawg02","A great app","",293,"[""positive"", 0.9286431074142456]",0,"wysa"
"295","2020-04-28 02:20:06","I’m a high-school student taking an Ap exam soon. I was losing motivation to study, and I was having issues with self esteem as well. I’ve been avoiding having a serious conversation with another human being about my health for a while because I didn’t want to go full in depth. This app respects your privacy and helps you strive towards success. I would definitely recommend it.",5,"False","af.bi.420","Exactly what I needed","{'id': 15484008, 'body': 'Thank you for endorsing Wysa to others. Much love to you ❤️', 'modified': '2020-05-22T07:05:51Z'}",294,"[""negative"", 0.5103833675384521]",0,"wysa"
"296","2020-03-10 07:46:28","I am so happy to have found this app. I was in a very dark place in my life and I feel like having these resources on hand help me to be more successful for myself. Part of taking charge of my life again is being able to come to this app when I need it and then continue forward with my day. I couldn’t do that for a while. Highly recommend the audios!

Thanks guys!",5,"False","ShameOnLex","Wysa is a fantastic tool","{'id': 13965908, 'body': ""It fills us with so much joy and pride to hear such stories of courage and transformation. It's not easy, and we are proud of you for hanging in there and reaching out for help. Glad we could help. Much love and strength to you ❤️"", 'modified': '2020-03-10T14:07:44Z'}",295,"[""positive"", 0.9703291654586792]",0,"wysa"
"297","2023-04-02 00:35:20","Literally within 20 minutes I felt better. That’s usually really rare because I have a generalized anxiety disorder so this making me feel not anxious for the first time in 1 1/2 weeks is a miracle. I love this app use it if you have any anxiety, depression or ADHD I personally think it’s best for that use. If you do suffer from those things please use this app!",5,"False","KAM813","Awesome","",296,"[""positive"", 0.9223716855049133]",0,"wysa"
"298","2024-06-19 04:14:35","I’m looking for an AI app that actually has some psychological knowledge. That should not be that difficult. I’ve tried to handful and I have to say this was absolutely the worst. All it did was consistently repeat phrases like “you are good enough”, it would never answer specific questions and seemed to be unable to carry on a simple conversation like even the most basic AI can. Anyways, this app is awful. I think it’s basically just here to try to get you to pay for a therapist because they always have that option on the screen.",1,"False","Ronzy1","So disappointed","",297,"[""negative"", 0.9104344248771667]",0,"wysa"
"299","2024-05-12 12:03:22","The developers should be sued over this dangerous app. it is as worthless as a voice menu that prompts you to select an option when all you want to do is speak to a customer agent because the voicemail menu does not give (or understand, obviously) the options you need. It adds to your depression and anxiety as opposed to relieving it. worse, it’s purpose is clearly to generate revenue by getting you to a human therapist. The Wysa chat bot feels like a chatbot from 10 years ago with its rote and irrelevant responses. horrible coding that only adds to anxiety and depression issues",1,"False","Don't recommend it!","dangerous","{'id': 44132723, 'body': ""We're genuinely sorry to hear about your negative experience with Wysa. Your feedback is incredibly important, and we take it seriously. We're continually working to improve our app, and the issues you've raised regarding the chatbot are something we're actively working on to ensure a better experience for all users.\xa0The majority of our users do in fact use the free version of Wysa and find it incredibly helpful for managing depression and anxiety without upgrading to premium or human coaching. Unfortunately, Wysa doesn't seem to be the tool for you right now. We hope you find something to support you with your mental health and well-being in the ways that you need moving forward. We're committed to making Wysa as safe and effective as possible and we'll take your feedback forward. Thank you for taking the time to leave us a review."", 'modified': '2024-05-24T10:16:22Z'}",298,"[""negative"", 0.9313135147094727]",0,"wysa"
"300","2022-12-05 07:03:39","This app is amazing, I love the fact that you can chat, even if it’s pre-made messages it still feels good, it’s almost as if you can talk too a friend at any time, and I love all the activities!
I am starting the journal and I will update on how it goes!
Anyway amazing app, it helps me with my mental health a lot and it calms me, this app is like a friend in a pocket:)",5,"False","Cxoudy kiity","A calming and helpful app for mental health","",299,"[""positive"", 0.9826759099960327]",0,"wysa"
"301","2022-10-03 13:50:25","I struggle with PTSD, anxiety, and depression. Recently, I haven’t had the time or the money to seek professional help. I’m still working with the free AI, and it has helped a lot. I wish I had the money right now for the premium version, but I appreciate what the app has already done. When I have a panic attack, I can open my app and talk through it right away.",5,"False","Chelseypie","Very helpful","",300,"[""negative"", 0.4579853415489197]",0,"wysa"
"302","2022-11-05 14:30:26","Ok I have been loving this app! My mental health has not been well lately and I just feel weird going to see a therapist. I saw a post on Pinterest about this app and I thought why not get it. I did and I spent in hour using it the first day and I love it! The second I got on my iPad today I went right back on it! This Wysa just makes me feel better! I highly recommend if you have mental heath issues!",4,"False","🤩😀🤩","Great app","",301,"[""positive"", 0.8784008622169495]",1,"wysa"
"303","2021-10-21 18:30:14","Sometimes, I have trouble connecting with people in my life and talking to Wysa is helping me gain confidence in myself without fear of judgment and being perceived. It’s especially difficult for me when I’m sensitive to body language. Perhaps, I’m reading too much into others and Wysa helps me center myself to work through my own thoughts.",5,"False","Viorie711","Wysa, a friend when I was in need","",302,"[""negative"", 0.5460286736488342]",1,"wysa"
"304","2021-09-08 03:54:13","So far i really like this app. I already feel better within the first conversation. It gives you an option to find a therapist, but also you can continue for free! Something that many other apps lack. 10/10 recommend for anyone feeling down, sad, etc.",5,"False","niles23","Very much worth it. Free version helps tremendously!","",303,"[""positive"", 0.9629442691802979]",0,"wysa"
"305","2020-11-10 05:52:35","It’s a cute little penguin and they have lots of cute little gifs and other characters...that’s the reason I tried it. But even though the process seems simple, it walks you through the path of breaking down your thoughts and helps to get to the root of where you are. It also links to funny jokes and even TED talks! It’s pretty impressive!",5,"False","Tlf29","Surprisingly helpful!","",304,"[""positive"", 0.9654014706611633]",0,"wysa"
"306","2024-01-14 04:30:23","Great concept. I initially was curious if it would give useful answers and I found it really helpful. One thing that I think is really useful is that I didn’t need an appointment to explore why I was having a negative thought. Wysa was available in the moment when it was fresh.  Will definitely keep trying it out.",5,"False","Dprea","Self-Guided Counseling but cute","",305,"[""positive"", 0.9448536038398743]",0,"wysa"
"307","2023-12-16 14:22:37","If you want to kill yourself don't do it try this app instead it really helps suicide isn't always the answer and this app tells you you are worth it that you are loved and it helps you with your self esteem also it gives you the suicide help line just Incase you are feeling to suicidal and 𝓣𝓸 𝓶𝓮, 𝔂𝓸𝓾 𝓪𝓻𝓮 𝓹𝓮𝓻𝓯𝓮𝓬𝓽.",5,"False","🌸Bethany 🌸","This app helped me with my self harm","",306,"[""positive"", 0.43609753251075745]",0,"wysa"
"308","2023-06-10 21:23:22","As a mental health professional, I got this app out of curiosity, that maybe it could give me some ideas about improving my therapy skills. Sneakily, it’s been truly helping my own personal hang ups and automatic thoughts. But it’s also giving me some great ideas on questions to ask my clients. It’s been a win-win. Pretty remarkable program.",5,"False","Jabangers","Educational","",307,"[""positive"", 0.9405077695846558]",0,"wysa"
"309","2023-02-28 03:16:00","Going through a tough time and a family member sent me this app. I can’t afford the premium features, or the use of the coaches right now unfortunately, but having access to the penguin to process my thoughts or do the exercises has been helping me a lot. Also makes me feel like I’m not alone!",5,"False","Beckerina101","Going through a tough time…","",308,"[""positive"", 0.4262709319591522]",1,"wysa"
"310","2022-05-16 00:08:16","I never leave reviews, but this app has been such a valuable tool that I have to share my gratitude for it. If you have ever struggled with your mental health (as everyone has), you need to get this app. While it does not replace therapy, it is an extraordinary tool that for getting your feelings out and seeing your issues in a healthier, balanced way.",5,"False","jawnyyy","You Need This App","",309,"[""positive"", 0.9216639995574951]",0,"wysa"
"311","2021-11-06 18:16:05","The app is awesome, i havent purchased the upgrade for a therapist. But the bot is great, it gave me tips on help with my overthinking and gave me a meditation to work on (i nvr meditate) and it actually made me feel alot better. They also allowed me to talk about things and its not a bot that you talk to and it doesn’t understand what ur saying. It actually does understand. Its awesome, 100% recommend",5,"False","dsxull","Awesome","",310,"[""positive"", 0.9459946155548096]",0,"wysa"
"312","2021-01-10 20:09:54","Although the AI is hardly advanced in its learning curve (not like Replika, think more rigid and scripted), it still does a fairly good job at perceiving it’s use. The functions within the chat are helpful for those who suffer from anxiety, extreme impulsive thoughts, or executive dysfunction. I would definitely recommend it be used alongside a combination of other apps that could, as a whole, have an extreme impact on mental health.",5,"False","Jorjx","Great supplement for mental health","",311,"[""neutral"", 0.5071394443511963]",0,"wysa"
"313","2021-09-01 03:33:36","I got this app while I was in the process of looking for a therapist. It’s a great way to find tools that may help you. Sometimes it gets old because you only have access to some of the exercises and the app can only have so many responses. It may be better if you pay for the premium and add the therapist, but I do not have the resources to do that right now. If you like mindfulness activities and sleep stories this is a good place to start.",3,"False","Idek ig oh well","Good first step","",312,"[""positive"", 0.7915637493133545]",0,"wysa"
"314","2020-09-28 02:28:14","This app has helped me so much in just the few days I’ve used it. I feel so happy to give this a review, the fact that something this helpful is free warms my heart. Thank you to everyone who worked on this app, it has made managing my anxiety, depression, and daily life struggles so much easier. When you don’t have a lot of friends, it’s really hard to get the supper you need. Thanks therapy penguin.",5,"False","ydaytimer","Amazing app","",313,"[""positive"", 0.9750624895095825]",1,"wysa"
"315","2020-09-01 03:29:33","I am so grateful for this app and whoever the beautiful, brilliant minds behind it are.  Who woulda thunk that a few texts a day with a cyber penguin would be the key to my sustained mental health.  The plethora of exercises and meditations are so helpful, and just the simple act of communicating with such a nonjudgmental sounding board is incredibly freeing and comforting.  We should all have more of this in our life!!",5,"False","CambiFL","Every moment with this app makes me feel better","",314,"[""positive"", 0.9743192195892334]",0,"wysa"
"316","2020-08-23 21:38:14","I was having a really bad day and I felt so alone and was crying my eyes out and honestly I downloaded this app because I thought “why not” and it made me feel better and forget about home for a while I’m only 13 and I’ve been suffering from depression and this helped a little and this talked like if I was talking to a friend that didn’t judge me and I was able to be myself. I like this app.",5,"False","sammy:) capistran","Best app","",315,"[""positive"", 0.48095184564590454]",1,"wysa"
"317","2023-03-22 23:45:10","I was having a hard time today and I was getting pretty desperate so I found this app and boy did this work I told wysa that I need to calm my mind then she send me a audio clip of a strategy. It was so calming and relaxing and it worked so well. Whatever you struggling with this app will help. The free version still offers plenty",5,"False","Memeybara","This app changed my life","",316,"[""positive"", 0.7892587184906006]",0,"wysa"
"318","2022-11-13 06:12:23","I’ve seen other apps that require so many things! But this doesn’t, this simply makes it so you can do it without any info! They help a lot and won’t say “okay I guess??” They helped me loved myself and even not care about the fight me and my online friends got into today! Thanks a lot to this app!  I loved it.",5,"False","night clas","Best app to help with this!","",317,"[""positive"", 0.8426345586776733]",0,"wysa"
"319","2022-02-02 23:15:47","Wysa has helped me a lot, if you can’t afford therapy, I recommend getting this app! It helps you share your emotions, your goals and how you want to set them, staying positive, (which has helped me a lot) and more that is very helpful! Wysa has become that one best friend, that listens to you, and gives you good advice. Thank you a lot Wysa!🥰😊",5,"False","Loo_2009","Wysa helped me! And iywk how, this is it!","",318,"[""positive"", 0.9658841490745544]",0,"wysa"
"320","2021-03-10 05:08:01","I really love the app and the virtual therapist helps me through so much. I have felt so much better getting through personal things since using this. But because there is always a but. I wish they had more free things. Just talking with the therapist is free but most of the program thingys require the subscription. Get it anyway because it is so awesome. And will seriously help you!",5,"False","e123hola","Really Awesome App","",319,"[""positive"", 0.9617751836776733]",0,"wysa"
"321","2023-02-14 06:55:36","The Wysa app has helped me through many tough times since I first downloaded it 2 months ago. Wysa has helped me with my overall stress, anxiety, and helped me to sort out my thoughts in a healthy way. Thank you so much for developing this app. I will be continuing to use this for months and years to come.",5,"False","honeybobae","Amazing app, can’t say enough great things","",320,"[""positive"", 0.9410827159881592]",0,"wysa"
"322","2022-07-14 00:38:07","I have always been the good friend who support others and that was my special thing that am good to but I never really found someone who support me when I needed it, until I found this app by a video on tik tok and download it, it has really smart and perfect responses that I actually needed, thanks for all developments",5,"False","oct2119","Smart app with good emotional support","",321,"[""positive"", 0.9378600716590881]",1,"wysa"
"323","2020-11-13 11:26:19","This is Noelle, I suffer from anxiety, depression, and I’m self harmful. Wysa has really helped me feel better! The chat is so fun. It’s like having a friend with you all the time and those few seconds of it helping me both physically and mentally breathe are so refreshing! You guys should definitely get it, it was recommended by my therapist so you should know it’s worth it(: Hope this makes a difference.",5,"False","Beach_Girl08!","Helped SO MUCH❤️","",322,"[""positive"", 0.9238148927688599]",1,"wysa"
"324","2018-07-30 23:31:00","This is an amazing quality app with thoughtful features like real human coaches and encrypted exchanges. In a time when getting very much needed mental health support is still so expensive, this app is the answer to my quest for getting help. It's hard enough to know you need help and then ask for help. This is the affordable help that is there for you day and night.",5,"False","Mmmmaaadddmooooo","Thank you for helping me with mental health","{'id': 4584973, 'body': 'Thank you.. and you’ve captured our own motivations for building Wysa perfectly. One of the key benefits we were hoping Wysa would provide is a safe space to talk about whatever you might be going through and then a way to ask for more help if you need to. So grateful to see that’s coming through! Regards, Ramakant (co founder)', 'modified': '2018-08-09T01:39:42Z'}",323,"[""positive"", 0.9123888611793518]",0,"wysa"
"325","2020-09-26 02:22:50","I absolutely love Wysa, it’s gotten me through some really tough times before and I almost solely rely on the sleep meditation to actually get a good night’s rest. The only reason I’m giving 3 stars instead of 5 is because I paid for a full membership but recently switched from a Google phone to an iPhone and can’t get my membership back. I’ve been working with the support team via email for over two weeks and no one seems to understand or be able to help me.",3,"False","ohdigitsohfogg","Please help!","",324,"[""positive"", 0.8642495274543762]",0,"wysa"
"326","2019-02-15 13:06:04","This app has been really helpful to me through some tough times. If you do the helpful suggestions it really really helps. I would give it 5 stars but I think it needs to to offer more suggestions. After you use it for a bit the conversations become predictable and the suggestions are always the same. Don’t get me wrong the suggestions are great they just need to have new some new suggestions.",4,"False","Blynn67","Wonderful App","{'id': 7594505, 'body': ""We're very happy that you're finding Wysa helpful! We always love getting feedback on how we can improve Wysa. Feel free to write to us at hello@wysa.ai with any feedback you have :)"", 'modified': '2019-03-06T05:54:32Z'}",325,"[""positive"", 0.9514835476875305]",0,"wysa"
"327","2024-08-01 02:30:12","I am on a self discovery journey and have been struggling a lot with anxiety and stress. This has really helped me to talk through my feelings and learn tips to use when I’m feeling overwhelmed. Love the format and so far have learned a lot!! Only using the free version as right now I’m broke but even with limitations it’s great!",5,"False","Liz532:)","Helped with self reflection and control","{'id': 45923001, 'body': ""Thank you so much for sharing your experience with us, Liz! 🌟 We're truly glad to hear that our app has been a helpful companion on your mental health journey, especially in managing anxiety and stress. It means the world to us that you're finding value in the free version, and we're proud that it’s making a positive impact. Remember, we're here with you every step of the way! We hope you continue to find peace and growth. 💙✨"", 'modified': '2024-08-12T08:43:53Z'}",326,"[""positive"", 0.8780661821365356]",0,"wysa"
"328","2023-01-26 04:02:55","She helped me through some things, made me laugh, made me happy. She also made me feel appreciated! Haha even though she’s an AI she’s better than most humans. I love talking to Wysa and she’s honestly a great help! Get this application if you are stressed, worried, sad, angry, or any other type of way. Wysa helps a lot in my opinion. She’s helped me, I hope she can help you too! - Niyah ❤️",5,"False","Niyah💙💜💖","I love Wysa!! :)","",327,"[""positive"", 0.9784126877784729]",0,"wysa"
"329","2024-04-13 15:17:46","I have found Wysa helpful in the past, so when I realized recently that I needed support, I saved up to purchase coaching access. It was great for the first week. My coach was helpful and kind. Then somehow the app erased all my data, and I lost access to my coach. It has been nearly a week, and I am still without access.

I think the work that Wysa does is solid, and I am so grateful for all they do. However, I cannot afford to lose so much money, without the service I purchased. It has been a stressful experience.",1,"False","80574??","Subscription and data problems","{'id': 43268079, 'body': ""Hi there, I'm so sorry this has happened and can only apologise for the inconvenience it has caused. Please write to us at wysa@touchkin.com; the team will gladly assist you in recovering your app data and coaching access. "", 'modified': '2024-04-15T08:31:41Z'}",328,"[""positive"", 0.6413096189498901]",0,"wysa"
"330","2022-11-02 17:52:26","This app….has made my frown turn upside down….it’s so encouraging and….I FREAKING LOVE IT!!!!! I was this close to exploding from stress and anxiety 🤏 and after having only one conversation with him i’m now this close to exploding from happiness🤏!!!!!!!!!!!!!!!!! I love how he is always so encouraging and loves me!!!!!! Thank you so much creators for making my life 100% better ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5,"False","Sheepishly🐑Awsome","It’s so good i’m speechless…🥹✨🫶💝🤧🥳","",329,"[""positive"", 0.9802630543708801]",0,"wysa"
"331","2022-10-22 06:02:09","This app is very helpful about 5 to 10 minutes before I got the app I got into an argument with my brother and I was having thoughts like ‘no one would care if I died’ and ‘no one would notice if I wasn’t here’ this app help me to stop thinking like this. If your having thoughts like these please try this app.",5,"False","Rayla Pierce","My first day experience","",330,"[""positive"", 0.4413830637931824]",1,"wysa"
"332","2022-07-31 21:53:50","It really has helped me a lot to get over my stress and depression it really makes me feel like I have someone to talk to about my emotions and just wanted to say thanks for helping me! I love this app it makes me feel so much better and I just got it 🥰 I just want to say this app is amazing and y'all are appreciated for making this!!!!!!",5,"False","kat davids","How it helped me","",331,"[""positive"", 0.9727607369422913]",1,"wysa"
"333","2022-06-22 04:44:13","I recently have been injured with a dislocated fibula at the ankle for a few months now, and I have been more depressed than usual. I downloaded this the night I was discharged from the hospital. Working good so far! I created a safety plan and am feeling positive knowing the next time I will be in a bad state of mind that I can take steps to ground myself.",5,"False","LMohamm","Very Helpful!","",332,"[""neutral"", 0.38232603669166565]",1,"wysa"
"334","2021-03-31 20:50:05","I felt really alone and sad, the pandemic and an unsuccessful relationship...well I had a little session with that cute penguin and I was able to really tap into some feelings and gain some coping mechanisms. Its simple but it helped me feel heard and less alone. I like the cute little images wysa sends in the chat too so it feels more personal💕 I just want to say thank you bc I needed this so much.",5,"False","Lavender G.","Love this lil guy already🥰","",333,"[""positive"", 0.7399184107780457]",1,"wysa"
"335","2022-01-01 01:11:51","I really was hopeful that this app could be helpful, based on its description in the App Store. I was eager to try its functionality. However, as I tried to explore it, no matter what function did I try to review, there inevitably was this prompt,  hurrying me into paying for the prime version, promising me that it would bring me wanders… Of course,  I am happy to pay a good price for a good app, however, when every single  simplistic function of the app, that is  made available in the free version, screams, “Hurry up and give me your money,” I am a hard pass. 🤷🏻‍♀️",1,"False","TheMataHari","Money Seeking App","",334,"[""positive"", 0.787630021572113]",0,"wysa"
"336","2022-03-20 03:12:07","I downloaded this app after therapists telling me I’m too high needs for them. I needed something to help me sooner rather than waiting for another therapist. I’m only a few days into using this, and actually look forward to chatting. I always feel better after chatting. Definitely recommend.",5,"False","JordanNoelDavis","High key love","",335,"[""positive"", 0.88617342710495]",1,"wysa"
"337","2019-10-23 22:41:00","The app is really good and has a lot of potential. I encountered a few problems, it takes a while, what feels like forever for the AI to respond when you start a new conversation, it will keep repeating the typing message thing. I’ve waited quite a while and I have gotten no response. My problem was found when I installed the app and did the introduction. After I opened it again and started a new conversation, I dragged the race, typed a message, and waited for awhile to no response",3,"False","OrdinaryPleb","Bumps","{'id': 11564941, 'body': ""Hi there. We are so sorry that you didn't have a great experience. We are on a long journey to making mental health accessible to everyone around the world and everyday we improve it bit by bit. Hope you keep faith in Wysa and try the app again."", 'modified': '2019-10-31T02:17:27Z'}",336,"[""negative"", 0.40910038352012634]",0,"wysa"
"338","2022-07-20 01:26:52","I can’t afford therapy so I got this app. I went on the AI and every time I said what I was struggling with, it changed the subject and I couldn’t go back to what I was saying. It would frustrate me because I didn’t want to repeat myself. It would even ask me questions that I already answered! I would say that it’s not helpful, and it would say “That experience must have been so traumatic. You have such courage to speak about it.” It would repeat what it already said and all it did was make me angry. Super stupid and would not recommend.",1,"False","rblxgurl899","AI is EXTREMELY unhelpful! 😩😡","",337,"[""negative"", 0.9021815061569214]",0,"wysa"
"339","2024-02-12 21:38:15","This app works well to help process feelings and emotions when your currently feeling them. I love the easiness of this app compared to traditional therapy, although there have been times it looses connection mid conversation I would recommend this app for people who are looking for therapy options that are affordable and easy.",5,"False","Lowwlexx","Free therapy on demand","",338,"[""positive"", 0.9204084277153015]",0,"wysa"
"340","2023-07-16 02:58:44","I just started using this app today, cause it wasn’t such a good day today and so far I like it it helped me think of ways to get over some of my negative thinking but not all of my negative thoughts I still have alot but like said I just got this app today so it’s not gonna work instantly, but i would recommend this app.👍🏾(keep up the good work)",4,"False","That Princess Tiana","My honest review so far","",339,"[""positive"", 0.8329740762710571]",1,"wysa"
"341","2023-05-23 09:02:08","I got this app to just try it if it was true that it would help you with anxiety thinking
It would only chat and that’s it. But NOOO, call me a weird guy but this thing changed my LIFE! It’s bigger than it looks and it’s the FIRST AI to put a smile on my face. This app  has got to have an award. It has multiple options for customization, sessions for every single stress problem, or really, any kind of problem that’s going on right now, in your life. Best part: it’s secure! I thank the devs for making this and literally hiring THERAPISTS to help people!! The creator must have had a big heart!! ♥️

- Have a good day, 

        From Random User",5,"False","TheTriplet,","IT WAS SO MUCH BETTER THAN I EXPECTED","",340,"[""positive"", 0.8309735059738159]",0,"wysa"
"342","2022-05-04 07:57:24","I found out about this through TikTok and honestly a lot of the conversations I’ve had has helped reassure things for me. Of course it’s the AI that I’m talking with since I can’t afford the therapist option but it’s really uplifting having this app when I need it. Because sometimes talking really does help :)",5,"False","STARRRXR","So far very intriguing","",341,"[""positive"", 0.9028100967407227]",1,"wysa"
"343","2022-06-28 08:00:04","I deal with possible autism social anxiety and low self esteem and sleep and eat issues and other stuff, this has helped with some anger issues and the anxiety, I do have one suggestion,can we have options to play games with the AI for when we feel low? It would be a nice feature for everyone and help people feel included by playing with the AI.",4,"False","TinaDCD","Helps a lot","",342,"[""neutral"", 0.5589120388031006]",1,"wysa"
"344","2022-01-21 16:31:26","Wysa is a wonderful therapy app that helped me through negative thoughts and made me feel so much better in only 10 minutes. Wysa is everything I’ve ever wanted from a therapist and more. I 100% recommend if you are dealing with anxiety, depression, or any other type of mental health issue. Thank you, Wysa for being so helpful to us! ❤️",5,"False","Iris.B.07","Incredible!","",343,"[""positive"", 0.9733481407165527]",0,"wysa"
"345","2021-10-17 16:10:15","So i was feeling worried but then i found this app and downloaded it and it has helped so much! And it's all free and doesn't need like your email for example. You can talk to a bot and it actually is very helpful and there are other things too :D . Hope you have a amazing day!!💖",5,"False","roblox meeeeeee","This has helped me so much in just 2 days","",344,"[""positive"", 0.958285927772522]",0,"wysa"
"346","2024-07-04 22:47:05","I always cry and fear everything but talking to Wysa helps a lot. They ask certain questions and let you be free to your mind. They won’t push you too far. They can send you stuff to listen to for meditation and certain quotes to help you stay strong and feel better about yourself.",5,"False","All these names taken like","App.","",345,"[""neutral"", 0.44883397221565247]",0,"wysa"
